Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09919207543134688,0.09962332139092442,0.09919207543134688,0.0991920754313469,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09444841635739647,0.09444841635739647,0.09401717036962509,0.09401717036962509,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08754776488370605,0.08754776488370605,0.08711652457714081,0.08711652457714081,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08927273005247116,0.08970397608053622,0.08927273005247116,0.08927273005247116,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09186095744371414,0.09229219767217421,0.09186095744371414,0.09186095744371414,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09746710956096649,0.09789835554909003,0.09746710956096649,0.09746710956096649,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.1022108420729637,0.10264285985438659,0.1022108420729637,0.10221084207296371,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10652397572994232,0.10695522166307268,0.10652397572994232,0.10652397572994232,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11213015764951706,0.11256140365701786,0.11213015764951706,0.11213015764951706,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12248078733682632,0.12291203342538219,0.12248078733682632,0.12248078733682632,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12420576065778732,0.12463700674801986,0.12420576065778732,0.12420576065778732,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12161832555387397,0.12161832555387397,0.12118709087371826,0.12118709087371826,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11816836051626518,0.11816836051626518,0.11773711442947388,0.11773711442947388,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11903081089258194,0.1198933028467491,0.11903081089258194,0.11903081089258194,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.1168746526491278,0.1168746526491278,0.11644341796636581,0.11644341796636581,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11169894693511899,0.11169894693511899,0.11126770079135895,0.11126770079135895,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10695522166307268,0.10695522166307268,0.10652397572994232,0.10652397572994232,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10479898971362833,0.10479898971362833,0.10436775535345078,0.10436775535345078,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10997388511896133,0.11040513091467322,0.10997388511896133,0.10997388511896133,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10997396859537902,0.10997396859537902,0.109111487865448,0.109111487865448,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10566153280328491,0.10566153280328491,0.10523028671741486,0.10523028671741486,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10566152632236481,0.10609277238178369,0.10566152632236481,0.10566152632236481,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10781772434711456,0.10868020478374364,0.10781772434711456,0.10781772434711456,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10738649864561482,0.10738649864561482,0.10695525258779526,0.10695525258779526,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11342388391494751,0.11385512992153238,0.11342388391494751,0.11342388391494751,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11040513091467322,0.11040513091467322,0.10997388511896133,0.10997388511896133,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11213015764951706,0.11299263814834894,0.11213015764951706,0.11213015764951706,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11342388391494751,0.11428637592811725,0.11342388391494751,0.11342388391494751,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.1134238454669166,0.1138550913273192,0.11299259960651398,0.11299259960651398,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11169894693511899,0.11169894693511899,0.11126770079135895,0.11126770079135895,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11126761976837746,0.11126761976837746,0.1104051396250725,0.11040513962507248,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10738649864561482,0.10738649864561482,0.10695525258779526,0.10695525258779526,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10350529745716572,0.10350529745716572,0.10307405143976212,0.10307405143976212,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09832960153721355,0.09832960153721355,0.09746710956096649,0.09746710956096649,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09229219767217421,0.09229219767217421,0.09186095744371414,0.09186095744371414,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09531092643737793,0.0957421667750322,0.09531092643737793,0.09531092643737793,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09876086562871933,0.0991921001797212,0.09876086562871933,0.09876086562871933,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09876086562871933,0.0996233462468944,0.09876086562871933,0.09876086562871933,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09919207543134688,0.09962332139092442,0.09919207543134688,0.0991920754313469,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09487965658708324,0.09487965658708324,0.09401717036962509,0.09401717036962509,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09401717036962509,0.09444841635739647,0.09401717036962509,0.09401717036962509,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09142970352369383,0.09142970352369383,0.09099846333265305,0.09099846333265305,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09056725678503547,0.09056725678503547,0.09013523906469345,0.09013523906469345,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.0888415126589152,0.0888415126589152,0.0879790261387825,0.0879790261387825,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.09013523906469345,0.09056725678503547,0.09013523906469345,0.09013523906469345,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09401717036962509,0.09487965658708324,0.09401717036962509,0.09401717036962509,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08884148193136493,0.08884148193136493,0.08841023594141006,0.08841023594141006,22310400,0.0,0.0
