Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09919208288192749,0.09962332887389705,0.09919208288192749,0.09919208288192749,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09444843132690758,0.09444843132690758,0.09401718527078629,0.09401718527078629,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08754773493385755,0.08754773493385755,0.08711649477481842,0.08711649477481842,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08927273005247116,0.08970397608053622,0.08927273005247116,0.08927273005247116,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09186095744371414,0.09229219767217421,0.09186095744371414,0.09186095744371414,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.0974671021103859,0.09789834806554412,0.0974671021103859,0.0974671021103859,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10221078991889954,0.10264280747988119,0.10221078991889954,0.10221078991889954,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10652399063110352,0.10695523662455893,0.10652399063110352,0.10652399063110352,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11213020235300064,0.11256144853242842,0.11213020235300064,0.11213020235300064,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12248081713914871,0.12291206333263643,0.12248081713914871,0.12248081713914871,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12420576065778732,0.12463700674801986,0.12420576065778732,0.12420576065778732,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12161824330585208,0.12161824330585208,0.1211870089173317,0.1211870089173317,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11816830817117173,0.11816830817117173,0.1177370622754097,0.1177370622754097,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11903078109025955,0.11989327282848042,0.11903078109025955,0.11903078109025955,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11687460778009005,0.11687460778009005,0.11644337326288223,0.11644337326288223,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11169896189403342,0.11169896189403342,0.11126771569252014,0.11126771569252014,45158400,0.0,0.0
