Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.05479151464923367,0.06284916301713718,0.05479151464923367,0.06016286835074425,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.06016284420846546,0.06338627295150484,0.06016284420846546,0.062311384826898575,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06231142480302428,0.06392344911643902,0.06231142480302428,0.06338631361722946,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.06338630016834276,0.06392343555358647,0.06123714081171292,0.061774276196956635,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.061774269995062844,0.06231140532638028,0.06016286400111054,0.06069999933242798,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.060700001256537635,0.060700001256537635,0.05855145986316198,0.05908859521150589,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.05908858187063525,0.060162852324777014,0.056402905735280846,0.05747717618942261,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.05747717779471855,0.05747717779471855,0.055328636826427836,0.05586577206850052,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.05586578198351344,0.05694005265831947,0.055328646646110424,0.05694005265831947,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.05694005806461472,0.059088599618224644,0.05640292267621224,0.05855146422982216,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05855143362614273,0.05962570384144784,0.05855143362614273,0.05962570384144783,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.05962573055984981,0.05962573055984981,0.05801432451481806,0.05908859521150589,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.059088599618224644,0.059088599618224644,0.05855146422982216,0.05855146422982216,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.05855145986316198,0.06016286590819372,0.05855145986316198,0.05908859521150589,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05962570384144784,0.0612371091644055,0.05962570384144784,0.05962570384144783,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.05962570384144784,0.06016283894910039,0.05962570384144784,0.05962570384144783,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.05962573500662712,0.060162870395029606,0.0574771934530172,0.05855146422982216,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.05855145986316198,0.06016286590819372,0.05855145986316198,0.05908859521150589,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.059088597610442134,0.06070000372089531,0.059088597610442134,0.06016286835074425,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.06016286400111054,0.06123713466374541,0.05908859333847567,0.06069999933242798,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06123714081171292,0.06284916478309904,0.06123714081171292,0.061774276196956635,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.06177424967229029,0.06284913779689656,0.06177424967229029,0.062311384826898575,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.06231138482689857,0.06231138482689857,0.06016284420846546,0.062311384826898575,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.062311394462687936,0.06499768846652562,0.06177425922501745,0.06446055322885513,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.06446056748056361,0.06499770283699036,0.06446056748056361,0.06499770283699036,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06499771322889297,0.06499771322889297,0.062311418201649676,0.06284917145967484,21628800,0.0,0.0
